row_id,itemid,sid_0,sid_1,sid_2,sid_3,sid_4,sid_offset_0,sid_offset_1,sid_offset_2,sid_offset_3,sid_offset_4,sid,sid_offset
267,2541355,212,338,431,88,91,212,850,1455,1624,1883,212-338-431-88-91,212-850-1455-1624-1883
268,2542910,112,94,471,39,76,112,606,1495,1575,1868,112-94-471-39-76,112-606-1495-1575-1868
269,2546773,354,240,131,63,179,354,752,1155,1599,1971,354-240-131-63-179,354-752-1155-1599-1971
270,2563093,484,247,403,54,189,484,759,1427,1590,1981,484-247-403-54-189,484-759-1427-1590-1981
271,2579983,152,316,91,245,18,152,828,1115,1781,1810,152-316-91-245-18,152-828-1115-1781-1810
272,2615702,230,504,355,38,39,230,1016,1379,1574,1831,230-504-355-38-39,230-1016-1379-1574-1831
273,2644435,268,144,83,50,150,268,656,1107,1586,1942,268-144-83-50-150,268-656-1107-1586-1942
274,2645349,379,72,340,234,100,379,584,1364,1770,1892,379-72-340-234-100,379-584-1364-1770-1892
275,2652879,35,312,40,221,170,35,824,1064,1757,1962,35-312-40-221-170,35-824-1064-1757-1962
276,2665786,403,221,289,9,116,403,733,1313,1545,1908,403-221-289-9-116,403-733-1313-1545-1908
277,2672373,446,179,428,120,161,446,691,1452,1656,1953,446-179-428-120-161,446-691-1452-1656-1953
278,2682027,250,223,492,204,98,250,735,1516,1740,1890,250-223-492-204-98,250-735-1516-1740-1890
279,2686160,288,466,500,10,100,288,978,1524,1546,1892,288-466-500-10-100,288-978-1524-1546-1892
280,2699249,427,306,17,47,180,427,818,1041,1583,1972,427-306-17-47-180,427-818-1041-1583-1972
281,2699453,141,163,108,98,94,141,675,1132,1634,1886,141-163-108-98-94,141-675-1132-1634-1886
282,2706849,350,165,318,106,81,350,677,1342,1642,1873,350-165-318-106-81,350-677-1342-1642-1873
283,2707438,439,473,103,222,176,439,985,1127,1758,1968,439-473-103-222-176,439-985-1127-1758-1968
284,2712768,90,3,186,148,239,90,515,1210,1684,2031,90-3-186-148-239,90-515-1210-1684-2031
285,2713334,90,380,52,37,36,90,892,1076,1573,1828,90-380-52-37-36,90-892-1076-1573-1828
286,2732369,448,168,172,82,192,448,680,1196,1618,1984,448-168-172-82-192,448-680-1196-1618-1984
287,2732414,448,163,388,252,150,448,675,1412,1788,1942,448-163-388-252-150,448-675-1412-1788-1942
288,2732796,301,42,70,2,135,301,554,1094,1538,1927,301-42-70-2-135,301-554-1094-1538-1927
289,2732991,301,42,70,2,135,301,554,1094,1538,1927,301-42-70-2-135,301-554-1094-1538-1927
290,2734742,301,165,328,253,133,301,677,1352,1789,1925,301-165-328-253-133,301-677-1352-1789-1925
291,2737465,268,289,251,174,54,268,801,1275,1710,1846,268-289-251-174-54,268-801-1275-1710-1846
292,2766412,31,215,122,147,58,31,727,1146,1683,1850,31-215-122-147-58,31-727-1146-1683-1850
293,2767204,460,279,464,216,42,460,791,1488,1752,1834,460-279-464-216-42,460-791-1488-1752-1834
294,2771920,141,212,132,97,36,141,724,1156,1633,1828,141-212-132-97-36,141-724-1156-1633-1828
295,2771967,141,281,471,14,210,141,793,1495,1550,2002,141-281-471-14-210,141-793-1495-1550-2002
296,2774370,51,94,136,82,0,51,606,1160,1618,1792,51-94-136-82-0,51-606-1160-1618-1792
297,2793191,319,124,198,254,252,319,636,1222,1790,2044,319-124-198-254-252,319-636-1222-1790-2044
298,2799937,127,49,471,114,174,127,561,1495,1650,1966,127-49-471-114-174,127-561-1495-1650-1966
299,2801557,384,150,421,86,94,384,662,1445,1622,1886,384-150-421-86-94,384-662-1445-1622-1886
300,2801592,479,245,305,10,91,479,757,1329,1546,1883,479-245-305-10-91,479-757-1329-1546-1883
301,2805304,494,378,279,74,66,494,890,1303,1610,1858,494-378-279-74-66,494-890-1303-1610-1858
302,2832383,272,163,510,75,29,272,675,1534,1611,1821,272-163-510-75-29,272-675-1534-1611-1821
303,2872946,427,266,12,145,82,427,778,1036,1681,1874,427-266-12-145-82,427-778-1036-1681-1874
304,2893967,62,501,240,85,2,62,1013,1264,1621,1794,62-501-240-85-2,62-1013-1264-1621-1794
305,2943958,387,200,298,169,214,387,712,1322,1705,2006,387-200-298-169-214,387-712-1322-1705-2006
306,2951656,261,57,256,27,58,261,569,1280,1563,1850,261-57-256-27-58,261-569-1280-1563-1850
307,2974657,367,121,201,12,107,367,633,1225,1548,1899,367-121-201-12-107,367-633-1225-1548-1899
308,2989592,43,296,199,82,11,43,808,1223,1618,1803,43-296-199-82-11,43-808-1223-1618-1803
309,3004883,384,108,425,220,43,384,620,1449,1756,1835,384-108-425-220-43,384-620-1449-1756-1835
310,3045637,422,123,15,4,81,422,635,1039,1540,1873,422-123-15-4-81,422-635-1039-1540-1873
311,3047275,127,65,119,215,27,127,577,1143,1751,1819,127-65-119-215-27,127-577-1143-1751-1819
312,3050837,336,305,312,138,146,336,817,1336,1674,1938,336-305-312-138-146,336-817-1336-1674-1938
313,3051040,336,78,101,174,56,336,590,1125,1710,1848,336-78-101-174-56,336-590-1125-1710-1848
314,3105979,448,267,88,103,44,448,779,1112,1639,1836,448-267-88-103-44,448-779-1112-1639-1836
315,3107860,448,214,92,148,242,448,726,1116,1684,2034,448-214-92-148-242,448-726-1116-1684-2034
316,3107918,448,465,231,160,59,448,977,1255,1696,1851,448-465-231-160-59,448-977-1255-1696-1851
317,3131576,314,18,76,73,132,314,530,1100,1609,1924,314-18-76-73-132,314-530-1100-1609-1924
318,3131599,314,339,76,169,235,314,851,1100,1705,2027,314-339-76-169-235,314-851-1100-1705-2027
319,3132012,183,442,93,200,190,183,954,1117,1736,1982,183-442-93-200-190,183-954-1117-1736-1982
320,3136532,13,285,119,235,28,13,797,1143,1771,1820,13-285-119-235-28,13-797-1143-1771-1820
321,3154892,287,249,60,106,52,287,761,1084,1642,1844,287-249-60-106-52,287-761-1084-1642-1844
322,3155346,480,12,251,138,129,480,524,1275,1674,1921,480-12-251-138-129,480-524-1275-1674-1921
323,3157004,0,56,23,193,104,0,568,1047,1729,1896,0-56-23-193-104,0-568-1047-1729-1896
324,3207308,82,45,80,26,151,82,557,1104,1562,1943,82-45-80-26-151,82-557-1104-1562-1943
325,3215058,252,392,345,111,223,252,904,1369,1647,2015,252-392-345-111-223,252-904-1369-1647-2015
326,3215060,252,392,148,196,33,252,904,1172,1732,1825,252-392-148-196-33,252-904-1172-1732-1825
327,3215067,338,324,141,4,251,338,836,1165,1540,2043,338-324-141-4-251,338-836-1165-1540-2043
328,3215915,250,349,119,235,12,250,861,1143,1771,1804,250-349-119-235-12,250-861-1143-1771-1804
329,3217311,425,322,184,126,30,425,834,1208,1662,1822,425-322-184-126-30,425-834-1208-1662-1822
330,3220923,494,184,124,147,75,494,696,1148,1683,1867,494-184-124-147-75,494-696-1148-1683-1867
331,3235505,444,186,402,36,104,444,698,1426,1572,1896,444-186-402-36-104,444-698-1426-1572-1896
332,3279877,361,334,38,56,152,361,846,1062,1592,1944,361-334-38-56-152,361-846-1062-1592-1944
333,3296585,444,233,117,48,18,444,745,1141,1584,1810,444-233-117-48-18,444-745-1141-1584-1810
334,3300136,397,335,340,193,218,397,847,1364,1729,2010,397-335-340-193-218,397-847-1364-1729-2010
335,3302978,267,294,451,234,202,267,806,1475,1770,1994,267-294-451-234-202,267-806-1475-1770-1994
336,3317824,494,378,434,31,163,494,890,1458,1567,1955,494-378-434-31-163,494-890-1458-1567-1955
337,3317901,494,258,318,134,47,494,770,1342,1670,1839,494-258-318-134-47,494-770-1342-1670-1839
338,3335271,190,52,200,102,223,190,564,1224,1638,2015,190-52-200-102-223,190-564-1224-1638-2015
339,3345983,210,365,467,160,115,210,877,1491,1696,1907,210-365-467-160-115,210-877-1491-1696-1907
340,3368312,142,195,246,138,129,142,707,1270,1674,1921,142-195-246-138-129,142-707-1270-1674-1921
341,3398615,169,157,91,106,73,169,669,1115,1642,1865,169-157-91-106-73,169-669-1115-1642-1865
342,3398642,169,12,29,106,66,169,524,1053,1642,1858,169-12-29-106-66,169-524-1053-1642-1858
343,3398846,169,12,29,106,66,169,524,1053,1642,1858,169-12-29-106-66,169-524-1053-1642-1858
344,3398923,169,12,29,150,104,169,524,1053,1686,1896,169-12-29-150-104,169-524-1053-1686-1896
345,3403221,334,266,274,187,251,334,778,1298,1723,2043,334-266-274-187-251,334-778-1298-1723-2043
346,3403631,76,70,185,166,47,76,582,1209,1702,1839,76-70-185-166-47,76-582-1209-1702-1839
347,3404099,235,280,275,175,133,235,792,1299,1711,1925,235-280-275-175-133,235-792-1299-1711-1925
348,3405018,447,317,490,4,15,447,829,1514,1540,1807,447-317-490-4-15,447-829-1514-1540-1807
349,3406015,171,167,425,124,148,171,679,1449,1660,1940,171-167-425-124-148,171-679-1449-1660-1940
350,3412151,491,162,228,49,100,491,674,1252,1585,1892,491-162-228-49-100,491-674-1252-1585-1892
351,3412179,491,299,282,74,0,491,811,1306,1610,1792,491-299-282-74-0,491-811-1306-1610-1792
352,3421473,213,87,1,129,218,213,599,1025,1665,2010,213-87-1-129-218,213-599-1025-1665-2010
353,3421489,51,73,141,3,236,51,585,1165,1539,2028,51-73-141-3-236,51-585-1165-1539-2028
354,3421494,395,114,510,93,123,395,626,1534,1629,1915,395-114-510-93-123,395-626-1534-1629-1915
355,3421638,111,455,297,179,85,111,967,1321,1715,1877,111-455-297-179-85,111-967-1321-1715-1877
356,3421893,45,82,78,177,247,45,594,1102,1713,2039,45-82-78-177-247,45-594-1102-1713-2039
357,3422029,286,378,282,73,82,286,890,1306,1609,1874,286-378-282-73-82,286-890-1306-1609-1874
358,3422050,489,123,179,34,200,489,635,1203,1570,1992,489-123-179-34-200,489-635-1203-1570-1992
359,3422863,22,410,143,123,149,22,922,1167,1659,1941,22-410-143-123-149,22-922-1167-1659-1941
360,3439463,171,31,436,73,116,171,543,1460,1609,1908,171-31-436-73-116,171-543-1460-1609-1908
361,3441343,49,479,163,77,214,49,991,1187,1613,2006,49-479-163-77-214,49-991-1187-1613-2006
362,3441374,241,211,471,237,138,241,723,1495,1773,1930,241-211-471-237-138,241-723-1495-1773-1930
363,3441587,241,211,497,245,119,241,723,1521,1781,1911,241-211-497-245-119,241-723-1521-1781-1911
364,3441615,327,382,328,235,43,327,894,1352,1771,1835,327-382-328-235-43,327-894-1352-1771-1835
365,3441659,327,382,141,235,232,327,894,1165,1771,2024,327-382-141-235-232,327-894-1165-1771-2024
366,3441683,327,90,339,93,43,327,602,1363,1629,1835,327-90-339-93-43,327-602-1363-1629-1835
367,3441711,49,479,163,77,214,49,991,1187,1613,2006,49-479-163-77-214,49-991-1187-1613-2006
368,3447319,402,42,163,94,230,402,554,1187,1630,2022,402-42-163-94-230,402-554-1187-1630-2022
369,3449056,388,208,486,236,189,388,720,1510,1772,1981,388-208-486-236-189,388-720-1510-1772-1981
370,3460721,259,157,103,33,243,259,669,1127,1569,2035,259-157-103-33-243,259-669-1127-1569-2035
371,3469829,332,205,221,60,108,332,717,1245,1596,1900,332-205-221-60-108,332-717-1245-1596-1900
372,3485174,391,341,48,224,161,391,853,1072,1760,1953,391-341-48-224-161,391-853-1072-1760-1953
373,3485235,219,242,166,254,52,219,754,1190,1790,1844,219-242-166-254-52,219-754-1190-1790-1844
374,3489339,51,362,480,206,101,51,874,1504,1742,1893,51-362-480-206-101,51-874-1504-1742-1893
375,3500570,319,13,20,145,229,319,525,1044,1681,2021,319-13-20-145-229,319-525-1044-1681-2021
376,3500590,289,131,143,20,229,289,643,1167,1556,2021,289-131-143-20-229,289-643-1167-1556-2021
377,3501568,82,444,354,45,118,82,956,1378,1581,1910,82-444-354-45-118,82-956-1378-1581-1910
378,3516537,70,60,331,195,209,70,572,1355,1731,2001,70-60-331-195-209,70-572-1355-1731-2001
379,3516659,70,60,350,8,7,70,572,1374,1544,1799,70-60-350-8-7,70-572-1374-1544-1799
380,3519870,268,324,42,38,33,268,836,1066,1574,1825,268-324-42-38-33,268-836-1066-1574-1825
381,3548413,289,2,30,12,248,289,514,1054,1548,2040,289-2-30-12-248,289-514-1054-1548-2040
382,3569304,20,389,159,134,55,20,901,1183,1670,1847,20-389-159-134-55,20-901-1183-1670-1847
383,3569643,372,365,390,96,43,372,877,1414,1632,1835,372-365-390-96-43,372-877-1414-1632-1835
384,3592676,40,292,174,66,45,40,804,1198,1602,1837,40-292-174-66-45,40-804-1198-1602-1837
385,3621079,493,156,479,110,91,493,668,1503,1646,1883,493-156-479-110-91,493-668-1503-1646-1883
386,3628072,392,360,203,136,145,392,872,1227,1672,1937,392-360-203-136-145,392-872-1227-1672-1937
387,3628462,299,127,354,156,246,299,639,1378,1692,2038,299-127-354-156-246,299-639-1378-1692-2038
388,3649520,140,374,414,133,121,140,886,1438,1669,1913,140-374-414-133-121,140-886-1438-1669-1913
389,3649550,140,481,422,231,121,140,993,1446,1767,1913,140-481-422-231-121,140-993-1446-1767-1913
390,3649654,140,285,61,62,80,140,797,1085,1598,1872,140-285-61-62-80,140-797-1085-1598-1872
391,3649685,140,73,61,39,108,140,585,1085,1575,1900,140-73-61-39-108,140-585-1085-1575-1900
392,3649786,140,73,422,103,43,140,585,1446,1639,1835,140-73-422-103-43,140-585-1446-1639-1835
393,3650271,140,185,81,95,51,140,697,1105,1631,1843,140-185-81-95-51,140-697-1105-1631-1843
394,3650296,140,125,211,168,232,140,637,1235,1704,2024,140-125-211-168-232,140-637-1235-1704-2024
395,3650326,140,33,15,223,75,140,545,1039,1759,1867,140-33-15-223-75,140-545-1039-1759-1867
396,3650365,140,497,464,242,106,140,1009,1488,1778,1898,140-497-464-242-106,140-1009-1488-1778-1898
397,3655227,242,213,216,205,140,242,725,1240,1741,1932,242-213-216-205-140,242-725-1240-1741-1932
398,3655344,242,305,255,165,13,242,817,1279,1701,1805,242-305-255-165-13,242-817-1279-1701-1805
399,3655796,242,195,425,138,72,242,707,1449,1674,1864,242-195-425-138-72,242-707-1449-1674-1864
400,3657466,67,3,277,70,25,67,515,1301,1606,1817,67-3-277-70-25,67-515-1301-1606-1817
401,3657943,67,431,334,214,73,67,943,1358,1750,1865,67-431-334-214-73,67-943-1358-1750-1865
402,3671387,52,189,146,136,255,52,701,1170,1672,2047,52-189-146-136-255,52-701-1170-1672-2047
403,3683261,82,143,31,86,4,82,655,1055,1622,1796,82-143-31-86-4,82-655-1055-1622-1796
404,3692112,507,3,271,73,94,507,515,1295,1609,1886,507-3-271-73-94,507-515-1295-1609-1886
405,3696106,215,507,76,222,215,215,1019,1100,1758,2007,215-507-76-222-215,215-1019-1100-1758-2007
406,3696108,436,92,286,25,176,436,604,1310,1561,1968,436-92-286-25-176,436-604-1310-1561-1968
407,3696115,436,28,145,130,10,436,540,1169,1666,1802,436-28-145-130-10,436-540-1169-1666-1802
408,3696123,436,92,80,224,205,436,604,1104,1760,1997,436-92-80-224-205,436-604-1104-1760-1997
409,3698173,83,373,58,39,52,83,885,1082,1575,1844,83-373-58-39-52,83-885-1082-1575-1844
410,3698176,451,290,199,69,47,451,802,1223,1605,1839,451-290-199-69-47,451-802-1223-1605-1839
411,3698184,378,349,1,38,243,378,861,1025,1574,2035,378-349-1-38-243,378-861-1025-1574-2035
412,3698188,378,259,230,182,13,378,771,1254,1718,1805,378-259-230-182-13,378-771-1254-1718-1805
413,3698340,470,38,72,236,85,470,550,1096,1772,1877,470-38-72-236-85,470-550-1096-1772-1877
414,3698916,304,410,394,152,83,304,922,1418,1688,1875,304-410-394-152-83,304-922-1418-1688-1875
415,3698917,220,360,141,210,201,220,872,1165,1746,1993,220-360-141-210-201,220-872-1165-1746-1993
416,3698922,304,410,369,95,83,304,922,1393,1631,1875,304-410-369-95-83,304-922-1393-1631-1875
417,3698947,98,58,472,63,189,98,570,1496,1599,1981,98-58-472-63-189,98-570-1496-1599-1981
418,3698948,98,292,473,10,252,98,804,1497,1546,2044,98-292-473-10-252,98-804-1497-1546-2044
419,3705006,20,221,416,62,65,20,733,1440,1598,1857,20-221-416-62-65,20-733-1440-1598-1857
420,3710988,34,89,36,42,1,34,601,1060,1578,1793,34-89-36-42-1,34-601-1060-1578-1793
421,3712016,259,505,441,235,200,259,1017,1465,1771,1992,259-505-441-235-200,259-1017-1465-1771-1992
422,3712109,10,302,422,134,27,10,814,1446,1670,1819,10-302-422-134-27,10-814-1446-1670-1819
423,3712654,298,8,171,10,67,298,520,1195,1546,1859,298-8-171-10-67,298-520-1195-1546-1859
424,3713758,493,90,49,148,13,493,602,1073,1684,1805,493-90-49-148-13,493-602-1073-1684-1805
425,3718389,34,12,288,226,17,34,524,1312,1762,1809,34-12-288-226-17,34-524-1312-1762-1809
426,3723747,319,207,140,56,217,319,719,1164,1592,2009,319-207-140-56-217,319-719-1164-1592-2009
427,3726541,34,127,59,134,13,34,639,1083,1670,1805,34-127-59-134-13,34-639-1083-1670-1805
428,3730448,181,394,70,44,141,181,906,1094,1580,1933,181-394-70-44-141,181-906-1094-1580-1933
429,3770800,73,422,224,87,76,73,934,1248,1623,1868,73-422-224-87-76,73-934-1248-1623-1868
430,3770899,73,422,342,143,93,73,934,1366,1679,1885,73-422-342-143-93,73-934-1366-1679-1885
431,3771216,73,422,375,87,221,73,934,1399,1623,2013,73-422-375-87-221,73-934-1399-1623-2013
432,3771693,436,28,145,130,10,436,540,1169,1666,1802,436-28-145-130-10,436-540-1169-1666-1802
433,3783274,304,215,480,202,123,304,727,1504,1738,1915,304-215-480-202-123,304-727-1504-1738-1915
434,3783324,304,226,60,39,231,304,738,1084,1575,2023,304-226-60-39-231,304-738-1084-1575-2023
435,3783993,411,323,122,184,254,411,835,1146,1720,2046,411-323-122-184-254,411-835-1146-1720-2046
436,3784163,411,323,122,184,254,411,835,1146,1720,2046,411-323-122-184-254,411-835-1146-1720-2046
437,3784286,411,152,236,89,254,411,664,1260,1625,2046,411-152-236-89-254,411-664-1260-1625-2046
438,3791220,59,309,402,103,233,59,821,1426,1639,2025,59-309-402-103-233,59-821-1426-1639-2025
439,3792691,425,55,392,177,43,425,567,1416,1713,1835,425-55-392-177-43,425-567-1416-1713-1835
440,3805162,174,489,185,251,187,174,1001,1209,1787,1979,174-489-185-251-187,174-1001-1209-1787-1979
441,3823422,142,343,424,189,113,142,855,1448,1725,1905,142-343-424-189-113,142-855-1448-1725-1905
442,3839801,375,61,457,254,75,375,573,1481,1790,1867,375-61-457-254-75,375-573-1481-1790-1867
443,3839859,499,365,475,106,246,499,877,1499,1642,2038,499-365-475-106-246,499-877-1499-1642-2038
444,3840437,450,25,418,1,167,450,537,1442,1537,1959,450-25-418-1-167,450-537-1442-1537-1959
445,3842112,461,403,459,209,126,461,915,1483,1745,1918,461-403-459-209-126,461-915-1483-1745-1918
446,3844039,476,448,62,243,220,476,960,1086,1779,2012,476-448-62-243-220,476-960-1086-1779-2012
447,3844236,483,448,22,203,106,483,960,1046,1739,1898,483-448-22-203-106,483-960-1046-1739-1898
448,3865538,220,504,348,25,32,220,1016,1372,1561,1824,220-504-348-25-32,220-1016-1372-1561-1824
449,3865573,493,25,408,180,206,493,537,1432,1716,1998,493-25-408-180-206,493-537-1432-1716-1998
450,3865765,299,397,35,146,4,299,909,1059,1682,1796,299-397-35-146-4,299-909-1059-1682-1796
451,3865923,299,343,6,179,43,299,855,1030,1715,1835,299-343-6-179-43,299-855-1030-1715-1835
452,3866042,34,359,223,6,64,34,871,1247,1542,1856,34-359-223-6-64,34-871-1247-1542-1856
453,3866093,493,25,209,216,30,493,537,1233,1752,1822,493-25-209-216-30,493-537-1233-1752-1822
454,3866128,34,294,88,19,237,34,806,1112,1555,2029,34-294-88-19-237,34-806-1112-1555-2029
455,3866157,299,343,6,158,43,299,855,1030,1694,1835,299-343-6-158-43,299-855-1030-1694-1835
456,3874405,64,62,24,152,153,64,574,1048,1688,1945,64-62-24-152-153,64-574-1048-1688-1945
457,3897554,491,58,41,245,2,491,570,1065,1781,1794,491-58-41-245-2,491-570-1065-1781-1794
458,3897632,51,77,394,152,0,51,589,1418,1688,1792,51-77-394-152-0,51-589-1418-1688-1792
459,3903144,83,505,125,14,64,83,1017,1149,1550,1856,83-505-125-14-64,83-1017-1149-1550-1856
460,3903380,428,108,144,71,57,428,620,1168,1607,1849,428-108-144-71-57,428-620-1168-1607-1849
461,3904253,220,492,86,81,217,220,1004,1110,1617,2009,220-492-86-81-217,220-1004-1110-1617-2009
462,3905109,220,94,317,14,217,220,606,1341,1550,2009,220-94-317-14-217,220-606-1341-1550-2009
463,3916518,319,37,126,213,70,319,549,1150,1749,1862,319-37-126-213-70,319-549-1150-1749-1862
464,3971916,491,136,101,26,4,491,648,1125,1562,1796,491-136-101-26-4,491-648-1125-1562-1796
465,3977281,199,482,277,198,107,199,994,1301,1734,1899,199-482-277-198-107,199-994-1301-1734-1899
466,3996494,362,479,423,135,190,362,991,1447,1671,1982,362-479-423-135-190,362-991-1447-1671-1982
467,3996503,362,269,499,46,62,362,781,1523,1582,1854,362-269-499-46-62,362-781-1523-1582-1854
468,3996504,362,74,499,105,233,362,586,1523,1641,2025,362-74-499-105-233,362-586-1523-1641-2025
469,3996511,5,3,136,118,255,5,515,1160,1654,2047,5-3-136-118-255,5-515-1160-1654-2047
470,3998429,393,434,110,232,133,393,946,1134,1768,1925,393-434-110-232-133,393-946-1134-1768-1925
471,3998895,471,233,98,156,2,471,745,1122,1692,1794,471-233-98-156-2,471-745-1122-1692-1794
472,3999105,471,233,198,244,148,471,745,1222,1780,1940,471-233-198-244-148,471-745-1222-1780-1940
